5.461700e+002,5.925000e+001,0,0,-1.000000e+000,-1.000000e+000
1.597600e+002,6.931000e+001,1,0,1.235200e+002,7.039000e+001
1.323700e+002,7.037000e+001,0,0,-1.000000e+000,-1.000000e+000
6.399000e+001,7.351000e+001,0,0,-1.000000e+000,-1.000000e+000
4.707000e+001,7.451000e+001,0,0,-1.000000e+000,-1.000000e+000
6.940000e+000,7.907000e+001,0,0,-1.000000e+000,-1.000000e+000
1.396500e+002,8.396000e+001,1,0,1.609300e+002,1.320800e+002
1.630300e+002,1.163800e+002,0,0,-1.000000e+000,-1.000000e+000
1.613200e+002,1.286100e+002,0,0,-1.000000e+000,-1.000000e+000
4.760500e+002,1.300700e+002,0,0,-1.000000e+000,-1.000000e+000
4.376000e+002,1.319800e+002,0,0,-1.000000e+000,-1.000000e+000
4.154700e+002,1.359700e+002,0,0,-1.000000e+000,-1.000000e+000
4.371900e+002,1.374200e+002,0,0,-1.000000e+000,-1.000000e+000
1.646700e+002,1.378900e+002,0,0,-1.000000e+000,-1.000000e+000
2.738600e+002,1.459900e+002,0,0,-1.000000e+000,-1.000000e+000
4.947000e+002,1.460400e+002,0,0,-1.000000e+000,-1.000000e+000
2.731600e+002,1.489300e+002,1,0,2.736700e+002,1.517500e+002
1.782000e+002,1.509300e+002,0,0,-1.000000e+000,-1.000000e+000
1.656800e+002,1.512900e+002,0,0,-1.000000e+000,-1.000000e+000
4.977500e+002,1.523900e+002,1,1,5.006800e+002,1.587500e+002
5.038200e+002,1.530600e+002,0,0,-1.000000e+000,-1.000000e+000
3.261500e+002,1.645000e+002,0,0,-1.000000e+000,-1.000000e+000
5.833400e+002,1.648900e+002,0,0,-1.000000e+000,-1.000000e+000
3.123200e+002,1.656900e+002,0,0,-1.000000e+000,-1.000000e+000
2.765400e+002,1.682600e+002,0,0,-1.000000e+000,-1.000000e+000
3.027500e+002,1.686500e+002,0,0,-1.000000e+000,-1.000000e+000
1.670600e+002,1.689000e+002,0,0,-1.000000e+000,-1.000000e+000
2.639300e+002,1.691300e+002,0,0,-1.000000e+000,-1.000000e+000
2.862600e+002,1.698000e+002,1,0,2.776400e+002,1.733800e+002
2.588300e+002,1.719000e+002,0,0,-1.000000e+000,-1.000000e+000
1.648700e+002,1.752300e+002,0,0,-1.000000e+000,-1.000000e+000
2.686600e+002,1.766900e+002,0,0,-1.000000e+000,-1.000000e+000
1.659500e+002,1.861900e+002,1,0,1.610300e+002,1.656600e+002
4.624700e+002,1.935200e+002,0,0,-1.000000e+000,-1.000000e+000
3.291000e+002,1.944300e+002,0,0,-1.000000e+000,-1.000000e+000
6.205500e+002,1.950800e+002,0,0,-1.000000e+000,-1.000000e+000
4.677300e+002,1.997400e+002,0,0,-1.000000e+000,-1.000000e+000
2.883500e+002,2.012000e+002,1,1,2.859100e+002,2.044300e+002
4.624800e+002,2.020700e+002,0,0,-1.000000e+000,-1.000000e+000
4.709600e+002,2.025100e+002,0,0,-1.000000e+000,-1.000000e+000
4.645700e+002,2.057000e+002,0,0,-1.000000e+000,-1.000000e+000
4.760000e+002,2.077200e+002,1,0,4.817400e+002,2.222100e+002
2.731500e+002,2.175800e+002,0,0,-1.000000e+000,-1.000000e+000
2.731500e+002,2.175800e+002,0,0,-1.000000e+000,-1.000000e+000
2.728900e+002,2.215700e+002,0,0,-1.000000e+000,-1.000000e+000
4.883000e+002,2.246900e+002,0,0,-1.000000e+000,-1.000000e+000
2.704300e+002,2.241300e+002,1,1,2.695200e+002,2.268500e+002
2.389900e+002,2.266200e+002,0,0,-1.000000e+000,-1.000000e+000
2.389900e+002,2.266200e+002,0,0,-1.000000e+000,-1.000000e+000
4.773400e+002,2.261600e+002,0,0,-1.000000e+000,-1.000000e+000
2.655300e+002,2.271400e+002,0,0,-1.000000e+000,-1.000000e+000
2.291500e+002,2.275600e+002,1,1,2.286200e+002,2.293100e+002
1.841100e+002,2.309800e+002,1,1,1.816900e+002,2.316200e+002
1.660100e+002,2.344300e+002,0,0,-1.000000e+000,-1.000000e+000
1.568600e+002,2.355400e+002,0,0,-1.000000e+000,-1.000000e+000
1.616700e+002,2.356100e+002,0,0,-1.000000e+000,-1.000000e+000
1.503300e+002,2.361700e+002,0,0,-1.000000e+000,-1.000000e+000
2.726700e+002,2.416900e+002,0,0,-1.000000e+000,-1.000000e+000
2.858200e+002,2.417400e+002,0,0,-1.000000e+000,-1.000000e+000
1.360200e+002,2.474300e+002,0,0,-1.000000e+000,-1.000000e+000
9.413000e+001,2.486300e+002,0,0,-1.000000e+000,-1.000000e+000
3.005000e+001,2.564200e+002,0,0,-1.000000e+000,-1.000000e+000
1.916000e+002,2.593900e+002,0,0,-1.000000e+000,-1.000000e+000
1.916000e+002,2.593900e+002,0,0,-1.000000e+000,-1.000000e+000
1.851900e+002,2.611000e+002,0,0,-1.000000e+000,-1.000000e+000
5.464600e+002,2.724700e+002,0,0,-1.000000e+000,-1.000000e+000
1.412400e+002,2.891100e+002,0,0,-1.000000e+000,-1.000000e+000
2.609000e+002,2.895000e+002,1,1,2.556300e+002,2.907700e+002
1.360400e+002,2.947000e+002,0,0,-1.000000e+000,-1.000000e+000
1.360400e+002,2.947000e+002,0,0,-1.000000e+000,-1.000000e+000
1.974800e+002,2.949700e+002,1,1,1.918600e+002,2.965500e+002
2.037400e+002,3.046400e+002,1,0,2.305400e+002,3.130200e+002
1.333300e+002,3.147600e+002,0,0,-1.000000e+000,-1.000000e+000
1.333300e+002,3.147600e+002,0,0,-1.000000e+000,-1.000000e+000
8.259000e+001,3.165500e+002,0,0,-1.000000e+000,-1.000000e+000
8.259000e+001,3.165500e+002,0,0,-1.000000e+000,-1.000000e+000
9.101000e+001,3.165400e+002,0,0,-1.000000e+000,-1.000000e+000
1.233500e+002,3.177900e+002,0,0,-1.000000e+000,-1.000000e+000
1.233500e+002,3.177900e+002,0,0,-1.000000e+000,-1.000000e+000
2.416400e+002,3.184100e+002,0,0,-1.000000e+000,-1.000000e+000
7.261000e+001,3.195900e+002,0,0,-1.000000e+000,-1.000000e+000
8.121000e+001,3.197000e+002,0,0,-1.000000e+000,-1.000000e+000
3.791000e+002,3.196400e+002,1,1,3.698500e+002,3.257200e+002
7.599000e+001,3.202600e+002,0,0,-1.000000e+000,-1.000000e+000
1.719000e+001,3.237200e+002,0,0,-1.000000e+000,-1.000000e+000
1.264500e+002,3.243900e+002,0,0,-1.000000e+000,-1.000000e+000
1.763000e+001,3.262100e+002,0,0,-1.000000e+000,-1.000000e+000
6.918000e+001,3.270000e+002,0,0,-1.000000e+000,-1.000000e+000
6.918000e+001,3.270000e+002,0,0,-1.000000e+000,-1.000000e+000
1.164300e+002,3.276400e+002,1,1,1.084800e+002,3.277300e+002
5.055000e+001,3.284100e+002,0,0,-1.000000e+000,-1.000000e+000
8.780000e+001,3.285000e+002,1,0,9.086000e+001,3.257400e+002
8.780000e+001,3.285000e+002,0,0,-1.000000e+000,-1.000000e+000
1.859000e+001,3.289900e+002,0,0,-1.000000e+000,-1.000000e+000
3.349600e+002,3.306300e+002,0,0,-1.000000e+000,-1.000000e+000
7.770000e+001,3.315500e+002,0,0,-1.000000e+000,-1.000000e+000
1.395000e+002,3.316600e+002,0,0,-1.000000e+000,-1.000000e+000
9.845000e+001,3.320600e+002,0,0,-1.000000e+000,-1.000000e+000
1.425000e+002,3.325000e+002,0,0,-1.000000e+000,-1.000000e+000
1.515100e+002,3.325400e+002,0,0,-1.000000e+000,-1.000000e+000
1.548500e+002,3.325200e+002,0,0,-1.000000e+000,-1.000000e+000
3.322000e+001,3.338300e+002,0,0,-1.000000e+000,-1.000000e+000
5.197300e+002,3.342300e+002,1,1,5.137100e+002,3.413100e+002
1.321500e+002,3.351600e+002,0,0,-1.000000e+000,-1.000000e+000
1.321500e+002,3.351600e+002,0,0,-1.000000e+000,-1.000000e+000
6.880000e+000,3.355400e+002,0,0,-1.000000e+000,-1.000000e+000
9.105000e+001,3.355100e+002,0,0,-1.000000e+000,-1.000000e+000
1.031100e+002,3.355000e+002,0,0,-1.000000e+000,-1.000000e+000
1.031100e+002,3.355000e+002,0,0,-1.000000e+000,-1.000000e+000
1.139800e+002,3.360300e+002,0,0,-1.000000e+000,-1.000000e+000
4.393000e+001,3.370500e+002,0,0,-1.000000e+000,-1.000000e+000
7.770000e+000,3.386400e+002,0,0,-1.000000e+000,-1.000000e+000
7.770000e+000,3.386400e+002,0,0,-1.000000e+000,-1.000000e+000
7.770000e+000,3.386400e+002,0,0,-1.000000e+000,-1.000000e+000
1.676000e+001,3.383400e+002,0,0,-1.000000e+000,-1.000000e+000
8.051000e+001,3.385100e+002,0,0,-1.000000e+000,-1.000000e+000
1.432900e+002,3.383800e+002,0,0,-1.000000e+000,-1.000000e+000
1.154000e+001,3.393200e+002,0,0,-1.000000e+000,-1.000000e+000
1.464300e+002,3.398200e+002,0,0,-1.000000e+000,-1.000000e+000
1.329900e+002,3.417500e+002,0,0,-1.000000e+000,-1.000000e+000
1.573300e+002,3.420600e+002,0,0,-1.000000e+000,-1.000000e+000
1.470700e+002,3.453700e+002,0,0,-1.000000e+000,-1.000000e+000
6.320000e+001,3.463700e+002,1,1,5.416000e+001,3.449800e+002
2.888100e+002,3.484100e+002,0,0,-1.000000e+000,-1.000000e+000
2.791200e+002,3.490200e+002,0,0,-1.000000e+000,-1.000000e+000
1.774000e+001,3.496400e+002,0,0,-1.000000e+000,-1.000000e+000
2.682300e+002,3.500000e+002,1,0,2.595000e+002,3.536100e+002
2.682300e+002,3.500000e+002,0,0,-1.000000e+000,-1.000000e+000
2.628100e+002,3.504300e+002,1,1,2.537500e+002,3.538100e+002
9.876000e+001,3.508000e+002,0,0,-1.000000e+000,-1.000000e+000
6.460000e+000,3.532300e+002,0,0,-1.000000e+000,-1.000000e+000
6.460000e+000,3.532300e+002,0,0,-1.000000e+000,-1.000000e+000
6.460000e+000,3.532300e+002,0,0,-1.000000e+000,-1.000000e+000
4.849300e+002,3.545500e+002,0,0,-1.000000e+000,-1.000000e+000
2.632000e+001,3.555900e+002,0,0,-1.000000e+000,-1.000000e+000
2.632000e+001,3.555900e+002,0,0,-1.000000e+000,-1.000000e+000
1.054400e+002,3.557400e+002,0,0,-1.000000e+000,-1.000000e+000
1.016100e+002,3.573700e+002,0,0,-1.000000e+000,-1.000000e+000
1.256400e+002,3.577500e+002,0,0,-1.000000e+000,-1.000000e+000
5.380200e+002,3.585200e+002,0,0,-1.000000e+000,-1.000000e+000
5.629000e+001,3.590700e+002,0,0,-1.000000e+000,-1.000000e+000
5.629000e+001,3.590700e+002,0,0,-1.000000e+000,-1.000000e+000
5.629000e+001,3.590700e+002,0,0,-1.000000e+000,-1.000000e+000
1.001600e+002,3.605900e+002,0,0,-1.000000e+000,-1.000000e+000
9.163000e+001,3.616600e+002,0,0,-1.000000e+000,-1.000000e+000
3.370000e+000,3.628000e+002,0,0,-1.000000e+000,-1.000000e+000
3.370000e+000,3.628000e+002,0,0,-1.000000e+000,-1.000000e+000
8.557000e+001,3.629000e+002,0,0,-1.000000e+000,-1.000000e+000
8.557000e+001,3.629000e+002,0,0,-1.000000e+000,-1.000000e+000
5.646000e+001,3.654400e+002,0,0,-1.000000e+000,-1.000000e+000
1.103000e+001,3.662000e+002,0,0,-1.000000e+000,-1.000000e+000
4.084000e+001,3.686200e+002,0,0,-1.000000e+000,-1.000000e+000
4.084000e+001,3.686200e+002,0,0,-1.000000e+000,-1.000000e+000
3.251700e+002,3.712100e+002,0,0,-1.000000e+000,-1.000000e+000
3.170300e+002,3.715100e+002,0,0,-1.000000e+000,-1.000000e+000
5.810000e+001,3.719300e+002,0,0,-1.000000e+000,-1.000000e+000
3.070700e+002,3.720600e+002,0,0,-1.000000e+000,-1.000000e+000
1.062000e+001,3.735600e+002,0,0,-1.000000e+000,-1.000000e+000
1.062000e+001,3.735600e+002,0,0,-1.000000e+000,-1.000000e+000
1.062000e+001,3.735600e+002,0,0,-1.000000e+000,-1.000000e+000
1.771000e+001,3.758800e+002,0,0,-1.000000e+000,-1.000000e+000
1.771000e+001,3.758800e+002,0,0,-1.000000e+000,-1.000000e+000
